order_acknowledged_at,order_ready_at,order_value_gbp,restaurant_id,number_of_items,prep_time_seconds
2015-06-08 22:13:15.903697+01:00,2015-06-08 22:15:36.652967+01:00,22.0,97,2,140
2015-06-08 22:41:27.279791+01:00,2015-06-08 22:45:24.021342+01:00,15.1,97,4,236
2015-06-09 14:23:29.650597+01:00,2015-06-09 14:31:31.572967+01:00,22.0,97,2,481
2015-06-09 18:21:15.280169+01:00,2015-06-09 18:29:08.282092+01:00,15.9,97,3,473
2015-06-09 18:21:55.770175+01:00,2015-06-09 18:29:13.761234+01:00,16.5,97,4,437
2015-06-09 18:28:37.917797+01:00,2015-06-09 18:33:45.403526+01:00,25.0,97,3,307
2015-06-10 13:26:11.178387+01:00,2015-06-10 13:34:04.326242+01:00,88.2,97,10,473
2015-06-10 13:32:23.457018+01:00,2015-06-10 13:34:09.587860+01:00,15.9,97,3,106
2015-06-10 18:28:17.106926+01:00,2015-06-10 18:44:05.933150+01:00,17.0,97,2,948
2015-06-10 20:02:25.900343+01:00,2015-06-10 20:16:31.516106+01:00,32.0,97,5,845
2015-06-10 20:12:45.104095+01:00,2015-06-10 20:19:33.040917+01:00,16.7,97,3,407
2015-06-10 20:44:52.354493+01:00,2015-06-10 20:51:20.583321+01:00,13.4,97,2,388
2015-06-10 20:55:07.481126+01:00,2015-06-10 20:59:39.406266+01:00,27.1,97,5,271
2015-06-10 21:01:05.516698+01:00,2015-06-10 21:12:20.775219+01:00,18.9,97,5,675
2015-06-10 21:04:06.512148+01:00,2015-06-10 21:12:15.454455+01:00,17.5,97,2,488
2015-06-10 22:17:08.326413+01:00,2015-06-10 22:29:52.360766+01:00,22.0,97,3,764
2015-06-11 13:32:23.139341+01:00,2015-06-11 13:35:40.312759+01:00,15.6,97,2,197
2015-06-11 13:33:08.694131+01:00,2015-06-11 13:35:45.603454+01:00,49.0,97,4,156
2015-06-12 20:28:42.545791+01:00,2015-06-12 20:35:25.768525+01:00,24.0,97,3,403
2015-06-15 13:07:21.396279+01:00,2015-06-15 13:13:49.473834+01:00,29.5,97,3,388
2015-06-15 13:10:18.013987+01:00,2015-06-15 13:13:44.204092+01:00,37.5,97,6,206
2015-06-15 13:15:00.294739+01:00,2015-06-15 13:22:18.009855+01:00,15.0,97,2,437
2015-06-15 18:42:14.471540+01:00,2015-06-15 18:49:34.353873+01:00,19.5,97,2,439
2015-06-15 19:41:23.533307+01:00,2015-06-15 19:50:34.999483+01:00,42.0,97,6,551
2015-06-15 20:17:49.782375+01:00,2015-06-15 20:34:36.865472+01:00,24.9,97,5,1007
2015-06-15 21:35:26.195975+01:00,2015-06-15 22:01:47.857987+01:00,55.8,97,9,1581
2015-06-15 22:15:28.262178+01:00,2015-06-15 22:29:18.345018+01:00,25.5,97,2,830
2015-06-15 22:47:46.147288+01:00,2015-06-15 22:53:08.480356+01:00,15.5,97,2,322
2015-06-16 18:32:33.437230+01:00,2015-06-16 18:41:54.302343+01:00,27.5,97,4,560
2015-06-16 20:39:06.057085+01:00,2015-06-16 20:59:24.068262+01:00,18.5,97,3,1218
2015-06-16 21:20:23.208216+01:00,2015-06-16 21:34:59.516170+01:00,42.5,97,6,876
2015-06-16 22:18:15.608787+01:00,2015-06-16 22:36:30.624395+01:00,19.7,97,3,1095
2015-06-17 13:01:20.342638+01:00,2015-06-17 13:52:19.503634+01:00,47.1,97,7,3059
2015-06-17 17:56:31.098558+01:00,2015-06-17 18:18:25.760800+01:00,44.0,97,1,1314
2015-06-17 20:25:41.271273+01:00,2015-06-17 20:36:12.332945+01:00,32.5,97,6,631
2015-06-17 20:30:43.812098+01:00,2015-06-17 20:43:40.731562+01:00,69.4,97,9,776
2015-06-17 21:17:02.728743+01:00,2015-06-17 22:38:34.099095+01:00,19.1,97,3,4891
2015-06-17 21:24:35.908818+01:00,2015-06-17 21:33:44.950037+01:00,34.3,97,4,549
2015-06-17 21:30:28.635602+01:00,2015-06-17 21:41:29.705004+01:00,17.9,97,3,661
2015-06-18 12:53:17.563308+01:00,2015-06-18 13:56:56.077654+01:00,21.5,97,2,3818
2015-06-18 22:45:50.241607+01:00,2015-06-18 22:59:31.927264+01:00,16.5,97,5,821
2015-06-19 13:34:55.303341+01:00,2015-06-19 14:10:01.863006+01:00,50.3,97,6,2106
2015-06-19 20:00:56.837948+01:00,2015-06-19 20:06:21.523072+01:00,22.8,97,3,324
2015-06-19 20:08:32.601076+01:00,2015-06-19 20:16:15.952496+01:00,27.0,97,2,463
2015-06-19 21:07:11.734766+01:00,2015-06-19 21:16:00.038292+01:00,48.5,97,4,528
2015-06-22 19:16:42.022731+01:00,2015-06-22 19:50:02.453852+01:00,26.4,97,4,2000
2015-06-22 19:40:56.914420+01:00,2015-06-22 19:52:44.082098+01:00,48.6,97,8,707
2015-06-22 20:09:22.210517+01:00,2015-06-22 20:19:05.852833+01:00,20.0,97,4,583
2015-06-22 21:47:02.710951+01:00,2015-06-22 22:13:19.577757+01:00,19.0,97,3,1576
2015-06-22 21:54:01.386106+01:00,2015-06-22 22:15:45.913792+01:00,19.0,97,4,1304
2015-06-22 22:06:10.363702+01:00,2015-06-22 22:20:08.694664+01:00,29.5,97,4,838
2015-06-23 20:20:00.205543+01:00,2015-06-23 20:24:47.271243+01:00,41.7,97,6,287
2015-06-23 21:20:22.805638+01:00,2015-06-23 21:27:00.780404+01:00,21.9,97,2,397
2015-06-24 15:51:34.477766+01:00,2015-06-24 15:56:21.068824+01:00,33.0,97,1,286
2015-06-24 18:57:13.296365+01:00,2015-06-24 19:12:40.060423+01:00,41.0,97,7,926
2015-06-24 19:35:22.975667+01:00,2015-06-24 19:42:27.014587+01:00,19.0,97,2,424
2015-06-24 20:37:17.102575+01:00,2015-06-24 20:45:30.952280+01:00,15.0,97,1,493
2015-06-24 21:11:05.620421+01:00,2015-06-24 21:18:54.407210+01:00,19.7,97,4,468
2015-06-24 21:13:26.520575+01:00,2015-06-24 21:24:17.669048+01:00,20.4,97,2,651
2015-06-25 13:32:37.168934+01:00,2015-06-25 13:37:53.591289+01:00,18.2,97,4,316
2015-06-25 14:42:38.790314+01:00,2015-06-25 14:43:29.422264+01:00,19.4,97,4,50
2015-06-25 19:26:18.607125+01:00,2015-06-25 21:01:13.480808+01:00,15.0,97,3,5694
2015-06-25 21:04:12.003620+01:00,2015-06-25 21:18:19.109795+01:00,78.0,97,7,847
2015-06-25 21:29:58.502653+01:00,2015-06-25 21:34:39.999525+01:00,15.3,97,3,281
2015-06-25 21:45:43.913632+01:00,2015-06-25 21:46:13.051017+01:00,17.0,97,2,29
2015-06-25 22:03:38.102372+01:00,2015-06-25 22:04:11.259645+01:00,16.5,97,3,33
2015-06-25 22:30:23.386197+01:00,2015-06-25 22:39:37.676042+01:00,25.6,97,4,554
2015-06-26 20:02:00.320232+01:00,2015-06-26 20:14:40.640910+01:00,26.0,97,5,760
2015-06-29 11:49:12.371195+01:00,2015-06-29 13:27:40.917999+01:00,31.2,97,4,5908
2015-06-29 14:28:08.554944+01:00,2015-06-29 14:35:06.720154+01:00,18.2,97,4,418
2015-06-29 16:45:49.364718+01:00,2015-06-29 16:51:42.117598+01:00,15.8,97,1,352
2015-06-30 13:09:28.019948+01:00,2015-06-30 13:17:21.839395+01:00,21.0,97,3,473
2015-06-30 14:48:41.536365+01:00,2015-06-30 14:58:30.243446+01:00,24.0,97,2,588
2015-06-30 17:23:21.414633+01:00,2015-06-30 19:23:43.661762+01:00,67.2,97,9,7222
2015-06-01 19:00:57.873227+01:00,2015-06-01 20:07:52.771417+01:00,24.4,965,3,4014
2015-06-03 21:41:57.450916+01:00,2015-06-03 22:08:06.966983+01:00,26.45,965,4,1569
2015-06-05 20:16:35.978371+01:00,2015-06-05 20:27:33.006213+01:00,28.9,965,5,657
2015-06-06 16:03:18.424368+01:00,2015-06-06 16:18:15.751332+01:00,17.9,965,2,897
2015-06-06 19:05:37.567144+01:00,2015-06-06 19:26:09.302057+01:00,42.6,965,6,1231
2015-06-09 20:58:33.167006+01:00,2015-06-09 21:16:34.768148+01:00,14.45,965,2,1081
2015-06-10 17:23:34.189561+01:00,2015-06-10 17:43:06.810642+01:00,16.9,965,2,1172
2015-06-10 22:29:03.219336+01:00,2015-06-10 22:57:59.912759+01:00,44.85,965,5,1736
2015-06-12 21:19:07.267723+01:00,2015-06-12 21:41:25.268837+01:00,29.35,965,4,1338
2015-06-12 22:47:21.009657+01:00,2015-06-12 22:59:22.236021+01:00,31.4,965,4,721
2015-06-16 19:27:40.400739+01:00,2015-06-16 19:37:33.333365+01:00,15.9,965,2,592
2015-06-20 20:40:38.525858+01:00,2015-06-20 20:57:37.840770+01:00,25.85,965,3,1019
2015-06-20 22:53:32.403124+01:00,2015-06-20 23:08:04.917445+01:00,26.35,965,4,872
2015-06-21 20:14:43.564341+01:00,2015-06-21 20:32:16.870065+01:00,17.9,965,1,1053
2015-06-21 22:26:50.931325+01:00,2015-06-21 22:39:36.330563+01:00,17.9,965,2,765
2015-06-25 21:03:09.534066+01:00,2015-06-25 21:21:26.034876+01:00,32.35,965,4,1096
2015-06-26 21:14:49.094594+01:00,2015-06-26 21:38:47.151513+01:00,14.9,965,2,1438
2015-06-26 21:29:14.779600+01:00,2015-06-26 21:48:45.672847+01:00,17.95,965,3,1170
2015-06-26 21:30:51.175936+01:00,2015-06-26 21:48:40.207774+01:00,15.0,965,2,1069
2015-06-01 20:01:29.701214+02:00,2015-06-01 20:05:35.736012+02:00,19.8772,2523,3,246
2015-06-02 21:16:58.841226+02:00,2015-06-02 21:20:49.786169+02:00,20.94205,2523,2,230
2015-06-02 21:34:36.105939+02:00,2015-06-02 21:51:01.921310+02:00,86.25285,2523,8,985
2015-06-03 23:18:21.355908+02:00,2015-06-03 23:19:28.353821+02:00,20.5871,2523,3,66
2015-06-06 20:52:04.382565+02:00,2015-06-06 21:03:24.920555+02:00,46.8534,2523,7,680
2015-06-07 23:46:38.232018+02:00,2015-06-07 23:46:54.331446+02:00,14.9079,2523,2,16
2015-06-10 13:15:45.186309+02:00,2015-06-10 13:47:24.284159+02:00,24.49155,2523,3,1899
2015-06-11 19:43:23.638023+02:00,2015-06-11 21:06:34.238496+02:00,41.1742,2523,5,4990
2015-06-11 20:55:20.925176+02:00,2015-06-11 20:56:05.520536+02:00,26.62125,2523,3,44
2015-06-11 22:02:39.380529+02:00,2015-06-11 22:03:54.807635+02:00,20.23215,2523,3,75
2015-06-13 21:53:49.722749+02:00,2015-06-13 21:54:31.268515+02:00,27.6861,2523,5,41
2015-06-16 22:21:31.689632+02:00,2015-06-16 22:23:17.358186+02:00,94.06175,2523,9,105
2015-06-18 22:24:54.872626+02:00,2015-06-18 22:31:28.896870+02:00,23.071749999999998,2523,3,394
2015-06-20 20:39:32.944537+02:00,2015-06-20 20:41:35.067109+02:00,10.6485,2523,1,122
2015-06-23 14:45:43.812552+02:00,2015-06-23 14:45:59.861372+02:00,13.4881,2523,2,16
2015-06-25 22:24:50.391422+02:00,2015-06-25 22:30:37.812150+02:00,21.65195,2523,2,347
2015-06-25 22:30:07.817628+02:00,2015-06-25 22:30:59.102658+02:00,24.136599999999998,2523,3,51
2015-06-01 19:02:09.586431+01:00,2015-06-01 19:16:55.673592+01:00,17.2,2742,7,886
2015-06-03 14:53:18.055769+01:00,2015-06-03 15:08:04.405048+01:00,8.1,2742,2,886
2015-06-03 19:53:11.695553+01:00,2015-06-03 20:09:23.553640+01:00,16.5,2742,6,971
2015-06-03 20:26:45.355081+01:00,2015-06-03 20:48:53.897910+01:00,16.6,2742,8,1328
2015-06-05 20:10:54.604389+01:00,2015-06-05 20:26:03.006887+01:00,7.6,2742,3,908
2015-06-05 20:34:27.010184+01:00,2015-06-05 20:45:52.113659+01:00,16.1,2742,4,685
2015-06-05 21:57:53.753091+01:00,2015-06-05 22:00:20.157233+01:00,16.3,2742,4,146
2015-06-07 22:41:49.668433+01:00,2015-06-07 22:50:13.280312+01:00,15.3,2742,7,503
2015-06-09 19:08:54.254351+01:00,2015-06-09 19:25:35.685383+01:00,27.0,2742,10,1001
2015-06-09 20:55:02.347816+01:00,2015-06-09 21:05:26.560920+01:00,10.1,2742,3,624
2015-06-12 13:36:27.788441+01:00,2015-06-12 13:45:41.731565+01:00,17.0,2742,3,553
2015-06-13 18:53:31.675229+01:00,2015-06-13 19:09:02.738702+01:00,10.1,2742,3,931
2015-06-13 20:48:42.578755+01:00,2015-06-13 20:52:54.349221+01:00,21.8,2742,10,251
2015-06-13 21:10:40.026112+01:00,2015-06-13 21:21:28.587602+01:00,17.3,2742,5,648
2015-06-15 20:00:02.980331+01:00,2015-06-15 20:08:28.642687+01:00,9.5,2742,3,505
2015-06-17 21:30:04.349130+01:00,2015-06-17 21:47:05.584221+01:00,16.6,2742,4,1021
2015-06-18 20:59:59.679011+01:00,2015-06-18 21:11:06.583475+01:00,11.2,2742,2,666
2015-06-21 16:44:24.664689+01:00,2015-06-21 17:05:31.287814+01:00,12.2,2742,3,1266
2015-06-21 20:42:07.606399+01:00,2015-06-21 20:44:56.272582+01:00,16.9,2742,4,168
2015-06-23 20:34:44.648116+01:00,2015-06-23 20:51:31.575188+01:00,16.9,2742,7,1006
2015-06-25 14:36:05.562114+01:00,2015-06-25 14:41:57.826693+01:00,11.1,2742,3,352
2015-06-28 20:25:26.304749+01:00,2015-06-28 20:37:11.287931+01:00,9.5,2742,3,704
2015-06-29 21:12:44.393042+01:00,2015-06-29 21:23:53.919102+01:00,17.9,2742,5,669
2015-06-01 19:03:29.706354+01:00,2015-06-01 19:20:36.749761+01:00,16.8,904,2,1027
2015-06-02 19:42:24.807658+01:00,2015-06-02 19:56:21.601276+01:00,22.9,904,5,836
2015-06-02 21:14:59.899981+01:00,2015-06-02 21:31:22.866887+01:00,53.3,904,11,982
2015-06-04 19:21:50.469317+01:00,2015-06-04 19:36:04.048701+01:00,20.2,904,3,853
2015-06-04 19:56:57.909591+01:00,2015-06-04 20:08:50.585822+01:00,28.9,904,5,712
2015-06-05 18:51:16.531926+01:00,2015-06-05 19:31:21.562752+01:00,74.3,904,3,2405
2015-06-05 20:54:20.099243+01:00,2015-06-05 21:25:10.213452+01:00,33.7,904,2,1850
2015-06-07 15:21:12.388662+01:00,2015-06-07 15:39:26.948646+01:00,17.9,904,3,1094
2015-06-07 23:27:50.446583+01:00,2015-06-07 23:40:29.683715+01:00,34.3,904,6,759
2015-06-08 20:53:17.479783+01:00,2015-06-08 21:22:20.049232+01:00,15.8,904,3,1742
2015-06-09 20:06:19.881203+01:00,2015-06-09 20:25:31.997803+01:00,21.4,904,3,1152
2015-06-12 21:41:42.339317+01:00,2015-06-12 21:55:11.519430+01:00,23.3,904,3,809
2015-06-15 20:55:56.345383+01:00,2015-06-15 21:21:51.750010+01:00,66.0,904,11,1555
2015-06-15 20:57:17.635681+01:00,2015-06-15 21:51:20.935858+01:00,123.0,904,11,3243
2015-06-16 20:20:13.983920+01:00,2015-06-16 20:49:42.715702+01:00,33.3,904,7,1768
2015-06-17 22:02:33.687252+01:00,2015-06-17 22:37:03.112258+01:00,38.9,904,7,2069
2015-06-18 20:37:51.765734+01:00,2015-06-18 20:50:40.857624+01:00,24.6,904,3,769
2015-06-18 22:33:12.324821+01:00,2015-06-18 22:47:20.644429+01:00,34.3,904,5,848
2015-06-19 20:09:38.304615+01:00,2015-06-19 20:28:51.517839+01:00,15.7,904,2,1153
2015-06-19 20:51:13.482502+01:00,2015-06-19 21:09:39.465467+01:00,21.6,904,4,1105
2015-06-19 20:56:26.162475+01:00,2015-06-19 21:17:50.014865+01:00,28.1,904,4,1283
2015-06-20 19:33:46.819080+01:00,2015-06-20 19:45:16.864104+01:00,16.9,904,2,690
2015-06-20 21:19:52.173724+01:00,2015-06-20 21:37:25.378995+01:00,19.3,904,3,1053
2015-06-20 22:27:29.647659+01:00,2015-06-20 22:54:36.500379+01:00,59.0,904,11,1626
2015-06-21 19:10:30.488250+01:00,2015-06-21 19:24:25.049130+01:00,21.0,904,2,834
2015-06-22 19:55:09.372811+01:00,2015-06-22 20:10:32.071300+01:00,15.9,904,2,922
2015-06-22 21:05:37.315668+01:00,2015-06-22 21:22:50.867534+01:00,45.6,904,4,1033
2015-06-22 21:08:09.389705+01:00,2015-06-22 21:22:27.531248+01:00,33.6,904,3,858
2015-06-25 20:14:49.160999+01:00,2015-06-25 20:42:05.159072+01:00,15.0,904,2,1635
2015-06-25 21:29:54.047271+01:00,2015-06-25 21:49:01.221871+01:00,57.5,904,9,1147
2015-06-25 21:53:10.504631+01:00,2015-06-25 22:08:37.311345+01:00,15.8,904,2,926
2015-06-25 22:12:35.156133+01:00,2015-06-25 22:29:26.041644+01:00,15.0,904,2,1010
2015-06-26 20:35:29.222905+01:00,2015-06-26 20:59:40.250612+01:00,32.5,904,4,1451
2015-06-28 13:22:14.006573+01:00,2015-06-28 19:08:55.512954+01:00,24.3,904,2,20801
2015-06-28 20:51:29.918816+01:00,2015-06-28 21:06:18.126790+01:00,34.6,904,6,888
2015-06-28 21:44:47.891283+01:00,2015-06-28 22:12:04.582077+01:00,21.0,904,2,1636
2015-06-29 20:49:17.064613+01:00,2015-06-29 21:02:09.631905+01:00,30.9,904,6,772
2015-06-29 21:33:21.060211+01:00,2015-06-29 22:00:58.605019+01:00,15.1,904,2,1657
2015-06-30 20:49:49.198516+01:00,2015-06-30 22:11:02.808120+01:00,35.8,904,4,4873
2015-06-30 20:54:58.053200+01:00,2015-06-30 21:21:31.108713+01:00,39.7,904,6,1593
2015-06-30 21:18:46.935181+01:00,2015-06-30 21:46:29.963803+01:00,15.1,904,2,1663
2015-06-01 19:31:44.479558+01:00,2015-06-01 20:05:04.397135+01:00,24.55,380,6,1999
2015-06-02 13:21:49.021392+01:00,2015-06-02 13:51:34.757792+01:00,19.7,380,4,1785
2015-06-05 19:10:45.734651+01:00,2015-06-05 19:34:38.846784+01:00,27.7,380,6,1433
2015-06-07 20:00:39.432078+01:00,2015-06-07 20:23:58.142381+01:00,21.7,380,6,1398
2015-06-13 12:53:58.678128+01:00,2015-06-13 13:34:45.331241+01:00,26.75,380,5,2446
2015-06-14 22:37:38.231069+01:00,2015-06-14 22:54:15.580969+01:00,20.45,380,2,997
2015-06-15 20:58:45.001443+01:00,2015-06-15 21:08:14.051254+01:00,23.95,380,5,569
2015-06-16 20:19:18.382828+01:00,2015-06-16 20:42:32.037614+01:00,35.45,380,8,1393
2015-06-16 22:04:58.063426+01:00,2015-06-16 22:23:14.890172+01:00,15.65,380,4,1096
2015-06-18 22:06:41.851343+01:00,2015-06-18 22:37:40.057356+01:00,18.9,380,4,1858
2015-06-21 19:31:25.597434+01:00,2015-06-21 20:00:42.583065+01:00,37.3,380,5,1756
2015-06-21 20:48:35.629123+01:00,2015-06-21 21:08:58.703315+01:00,35.6,380,8,1223
2015-06-22 20:45:44.532187+01:00,2015-06-22 20:53:53.724755+01:00,15.2,380,3,489
2015-06-28 19:02:13.375037+01:00,2015-06-28 19:23:54.921937+01:00,40.75,380,9,1301
2015-06-28 19:09:02.262794+01:00,2015-06-28 19:35:36.512366+01:00,18.4,380,3,1594
2015-06-29 20:32:31.109273+01:00,2015-06-29 21:53:40.312553+01:00,29.6,380,6,4869
2015-06-01 19:04:38.046674+01:00,2015-06-01 19:19:42.782574+01:00,18.4,996,3,904
2015-06-02 21:34:30.555325+01:00,2015-06-02 21:47:41.034283+01:00,20.95,996,3,790
2015-06-03 21:06:16.186885+01:00,2015-06-03 21:27:12.127129+01:00,29.8,996,5,1255
2015-06-04 20:15:53.187985+01:00,2015-06-04 20:24:40.518987+01:00,20.45,996,2,527
2015-06-05 15:47:18.386383+01:00,2015-06-05 19:55:33.226370+01:00,29.9,996,4,14894
2015-06-06 19:49:48.409727+01:00,2015-06-06 19:57:19.616775+01:00,15.0,996,2,451
2015-06-06 23:11:21.362074+01:00,2015-06-06 23:30:44.177148+01:00,37.4,996,5,1162
2015-06-07 18:07:50.667778+01:00,2015-06-07 20:01:58.012799+01:00,38.35,996,6,6847
2015-06-07 19:08:01.735232+01:00,2015-06-07 19:31:01.939331+01:00,21.5,996,2,1380
2015-06-07 21:18:34.379353+01:00,2015-06-07 21:31:27.514957+01:00,22.95,996,3,773
2015-06-07 21:40:41.773749+01:00,2015-06-07 21:54:49.402460+01:00,29.1,996,4,847
2015-06-07 22:11:47.878275+01:00,2015-06-07 22:26:20.689466+01:00,26.1,996,5,872
2015-06-08 21:49:05.385007+01:00,2015-06-08 21:59:45.072395+01:00,22.45,996,4,639
2015-06-09 21:35:00.105766+01:00,2015-06-09 22:01:56.806432+01:00,23.1,996,4,1616
2015-06-10 22:32:29.755168+01:00,2015-06-10 22:45:57.307579+01:00,22.1,996,4,807
2015-06-11 20:18:55.544802+01:00,2015-06-11 20:33:19.390579+01:00,39.85,996,7,863
2015-06-11 22:38:27.028279+01:00,2015-06-11 22:49:52.424610+01:00,24.55,996,4,685
2015-06-12 19:55:08.906276+01:00,2015-06-12 20:05:28.633969+01:00,15.9,996,2,619
2015-06-12 22:25:52.118591+01:00,2015-06-12 22:35:31.670383+01:00,15.0,996,1,579
2015-06-12 22:34:14.830391+01:00,2015-06-12 22:46:45.433329+01:00,19.6,996,3,750
2015-06-12 22:43:47.463881+01:00,2015-06-12 22:57:17.114881+01:00,23.9,996,4,809
2015-06-13 12:39:46.367137+01:00,2015-06-13 13:19:25.756249+01:00,53.5,996,7,2379
2015-06-13 20:08:01.927677+01:00,2015-06-13 20:20:30.596046+01:00,36.55,996,6,748
2015-06-13 21:58:56.377188+01:00,2015-06-13 22:09:43.454119+01:00,25.55,996,3,647
2015-06-13 23:27:50.237528+01:00,2015-06-13 23:38:44.256373+01:00,45.35,996,5,654
2015-06-14 20:09:41.530928+01:00,2015-06-14 20:23:01.267637+01:00,22.4,996,3,799
2015-06-14 20:43:21.008402+01:00,2015-06-14 20:58:48.350490+01:00,40.9,996,7,927
2015-06-14 21:16:01.001389+01:00,2015-06-14 21:30:29.608348+01:00,26.3,996,4,868
2015-06-14 21:50:56.525016+01:00,2015-06-14 22:04:57.173669+01:00,17.6,996,3,840
2015-06-15 22:08:05.565383+01:00,2015-06-15 22:26:45.969772+01:00,28.25,996,5,1120
2015-06-15 23:03:38.283107+01:00,2015-06-15 23:18:11.922491+01:00,27.5,996,4,873
2015-06-17 20:51:15.170023+01:00,2015-06-17 21:07:51.611003+01:00,28.45,996,4,996
2015-06-17 22:25:26.949169+01:00,2015-06-17 22:48:14.133860+01:00,19.6,996,3,1367
2015-06-18 19:07:31.760894+01:00,2015-06-18 20:45:55.569871+01:00,20.95,996,3,5903
2015-06-18 19:24:16.800335+01:00,2015-06-18 19:44:07.638586+01:00,28.6,996,5,1190
2015-06-18 19:40:52.800869+01:00,2015-06-18 19:55:44.640705+01:00,39.85,996,7,891
2015-06-18 20:28:21.205093+01:00,2015-06-18 20:45:55.689072+01:00,28.1,996,4,1054
2015-06-18 22:08:45.377353+01:00,2015-06-18 22:16:43.468762+01:00,17.8,996,3,478
2015-06-18 22:21:43.710350+01:00,2015-06-18 22:32:28.525415+01:00,19.45,996,4,644
2015-06-18 23:17:50.248863+01:00,2015-06-18 23:25:27.311905+01:00,12.0,996,2,457
2015-06-19 17:05:30.635309+01:00,2015-06-19 19:55:03.843573+01:00,37.65,996,5,10173
2015-06-19 21:53:08.622291+01:00,2015-06-19 22:10:46.416881+01:00,34.55,996,6,1057
2015-06-20 22:14:44.446163+01:00,2015-06-20 22:27:48.883376+01:00,62.4,996,8,784
2015-06-21 17:22:21.139212+01:00,2015-06-21 18:52:23.955469+01:00,34.3,996,5,5402
2015-06-21 19:13:52.939675+01:00,2015-06-21 19:38:29.158185+01:00,30.35,996,5,1476
2015-06-22 21:04:59.049190+01:00,2015-06-22 21:20:49.084429+01:00,30.4,996,5,950
2015-06-22 22:41:58.831895+01:00,2015-06-22 23:03:34.688781+01:00,26.3,996,4,1295
2015-06-23 20:55:52.414528+01:00,2015-06-23 21:39:29.616231+01:00,22.45,996,4,2617
2015-06-25 23:31:10.809515+01:00,2015-06-25 23:40:38.031583+01:00,25.4,996,3,567
2015-06-26 21:23:45.429116+01:00,2015-06-26 21:38:57.771282+01:00,52.15,996,8,912
2015-06-26 21:28:50.775422+01:00,2015-06-26 21:43:42.884960+01:00,13.65,996,2,892
2015-06-26 23:21:51.217388+01:00,2015-06-26 23:27:08.506573+01:00,16.4,996,3,317
2015-06-27 17:55:53.395793+01:00,2015-06-27 19:48:05.316305+01:00,38.1,996,5,6731
2015-06-27 19:01:24.573365+01:00,2015-06-27 19:48:10.932088+01:00,16.5,996,2,2806
2015-06-27 20:39:01.356754+01:00,2015-06-27 20:59:50.675057+01:00,28.7,996,5,1249
2015-06-27 21:13:37.000851+01:00,2015-06-27 21:26:12.581243+01:00,25.65,996,5,755
2015-06-27 22:00:58.222648+01:00,2015-06-27 22:14:38.673821+01:00,22.15,996,4,820
2015-06-29 21:34:19.199419+01:00,2015-06-29 21:46:35.928628+01:00,16.65,996,3,736
2015-06-29 21:39:20.137885+01:00,2015-06-29 21:59:23.966137+01:00,28.5,996,5,1203
2015-06-01 19:05:19.267773+01:00,2015-06-01 19:32:01.367949+01:00,15.25,819,2,1602
2015-06-01 19:06:39.539749+01:00,2015-06-01 19:51:51.724145+01:00,74.5,819,13,2712
2015-06-01 20:16:52.117417+01:00,2015-06-01 20:38:10.820686+01:00,40.75,819,6,1278
2015-06-07 19:45:23.771304+01:00,2015-06-07 20:04:45.719505+01:00,39.0,819,6,1161
2015-06-08 20:04:18.065773+01:00,2015-06-08 20:23:51.159861+01:00,38.25,819,7,1173
2015-06-09 22:34:40.952650+01:00,2015-06-09 22:54:41.819983+01:00,45.75,819,6,1200
2015-06-12 21:54:42.127848+01:00,2015-06-12 22:16:08.955101+01:00,29.5,819,6,1286
2015-06-15 21:39:49.204065+01:00,2015-06-15 21:54:21.226047+01:00,19.25,819,3,872
2015-06-19 20:58:49.853236+01:00,2015-06-19 21:23:48.517969+01:00,28.5,819,5,1498
2015-06-21 21:54:15.609353+01:00,2015-06-21 22:22:03.690965+01:00,41.75,819,4,1668
2015-06-26 20:34:21.868818+01:00,2015-06-26 21:01:21.290845+01:00,59.5,819,10,1619
2015-06-26 20:37:36.064285+01:00,2015-06-26 21:01:30.478218+01:00,29.5,819,6,1434
2015-06-28 13:51:39.883121+01:00,2015-06-28 13:51:39.883121+01:00,24.25,819,3,0
2015-06-28 21:36:56.276094+01:00,2015-06-28 21:53:33.481241+01:00,36.0,819,6,997
2015-06-01 19:05:09.536011+01:00,2015-06-01 19:21:00.451323+01:00,26.95,1453,4,950
2015-06-01 20:57:48.206738+01:00,2015-06-01 21:22:34.503168+01:00,37.75,1453,8,1486
2015-06-01 21:26:08.277551+01:00,2015-06-01 21:38:42.502593+01:00,15.7,1453,3,754
2015-06-02 18:27:27.793922+01:00,2015-06-02 18:38:07.223754+01:00,17.95,1453,3,639
2015-06-02 20:37:28.442618+01:00,2015-06-02 20:50:28.285100+01:00,20.25,1453,3,779
2015-06-02 21:25:39.797182+01:00,2015-06-02 21:46:54.341222+01:00,16.25,1453,3,1274
2015-06-02 21:32:27.699890+01:00,2015-06-02 21:46:54.413193+01:00,25.2,1453,6,866
2015-06-02 22:01:38.967868+01:00,2015-06-02 22:28:39.787623+01:00,23.7,1453,4,1620
2015-06-03 17:45:14.515836+01:00,2015-06-03 18:01:50.593073+01:00,10.5,1453,2,996
2015-06-03 18:14:40.581106+01:00,2015-06-04 12:09:15.627046+01:00,227.1,1453,6,64475
2015-06-04 11:12:42.138606+01:00,2015-06-04 12:09:27.037879+01:00,17.9,1453,1,3404
2015-06-04 21:03:22.981598+01:00,2015-06-04 21:15:32.803861+01:00,36.0,1453,4,729
